Words,Link,Score
LA ANTIGUA,24796,201
LA BAÑEZA,24750,201
LA BISBAL D'EMPORDÀ,17100,201
LA BISBAL DE FALSET,43372,201
LA BISBAL DEL PENEDÈS,43717,201
LA CANONJA,43110,201
LA CELLERA DE TER,17165,201
LA CUEVA DE ROA,09315,201
LA ERCINA,24870,201
LA FATARELLA,43781,201
LA FEBRÓ,43364,201
LA FIGUERA,43736,201
LA GALERA,43515,201
LA GALLEGA,09612,201
LA GINETA,02110,201
LA HERRERA,02162,201
LA HORRA,09311,201
LA JONQUERA,17700,201
LA LASTRILLA,40196,201
LA LOSA,40420,201
LA MASÓ,43143,201
LA MATILLA,40175,201
LA MOJONERA,04745,201
LA MORERA DE MONTSANT,43361,201
LA NOU DE GAIÀ,43763,201
LA PERA,17120,201
LA POBLA DE MAFUMET,43140,201
LA POBLA DE MONTORNÈS,43761,201
LA POLA DE GORDÓN,24600,201
LA PUEBLA DE ARGANZÓN,09294,201
LA RECUEJA,02249,201
LA REVILLA Y AHEDO,09163,201
LA RIBA,43450,201
LA RIERA DE GAIÀ,43762,201
LA ROBLA,24640,201
LA RODA,02630,201
LA SECUITA,43154,201
LA SELVA DE MAR,17489,201
LA SELVA DEL CAMP,43470,201
LA SEQUERA DE HAZA,09462,201
LA SÉNIA,43560,201
LA TALLADA D'EMPORDÀ,17134,201
LA TORRE DE FONTAUBELLA,43774,201
LA TORRE DE L'ESPANYOL,43792,201
LA VAJOL,17707,201
LA VALL D'EN BAS,17176,201
LA VALL DE BIANYA,17813,201
LA VECILLA,24840,201
LA VID DE BUREBA,09249,201
LA VID Y BARRIOS,09471,201
LA VILELLA ALTA,43375,201
LA VILELLA BAIXA,43374,201
LABAJOS,40146,201
LAGUNA DALGA,24248,201
LAGUNA DE CAMEROS,26135,201
LAGUNA DE CONTRERAS,40236,201
LAGUNA DE NEGRILLOS,24234,201
LAGUNILLA DEL JUBERA,26131,201
LANGUILLA,40556,201
LARDERO,26140,201
LAROYA,04868,201
LAS HORMAZAS,09133,201
LAS OMAÑAS,24273,201
LAS QUINTANILLAS,09131,201
LAS TRES VILLAS,04530,201
LASTRAS DE CUÉLLAR,40352,201
LASTRAS DEL POZO,40142,201
LEDESMA DE LA COGOLLA,26321,201
LEIVA,26213,201
LERMA,09340,201
LES BORGES DEL CAMP,43350,201
LES LLOSSES,17512,201
LES PILES,43428,201
LES PLANES D'HOSTOLES,17172,201
LES PRESES,17178,201
LETUR,02434,201
LEZA DE RÍO LEZA,26132,201
LEZUZA,02160,201
LIÉTOR,02124,201
LLADÓ,17745,201
LLAGOSTERA,17240,201
LLAMAS DE LA RIBERA,24271,201
LLAMBILLES,17243,201
LLANARS,17869,201
LLANO DE BUREBA,09246,201
LLANÇÀ,17490,201
LLERS,17730,201
LLORAC,43427,201
LLORENÇ DEL PENEDÈS,43712,201
LLORET DE MAR,17310,201
LLÍVIA,17527,201
LOS ALTOS,09146,201
LOS AUSINES,09194,201
LOS BALBASES,09119,201
LOS BARRIOS DE BUREBA,09246,201
LOS BARRIOS DE LUNA,24148,201
LOS GALLARDOS,04280,201
LOS HUERTOS,40490,201
LUBRÍN,04271,201
LUCAINENA DE LAS TORRES,04114,201
LUCILLO,24717,201
LUMBRERAS,26126,201
LUYEGO,24717,201
LÁUJAR DE ANDARAX,04470,201
LÍJAR,04859,201
LÚCAR,04877,201
MACAEL,04867,201
MADERUELO,40554,201
MADREMANYA,17462,201
MADRIGAL DEL MONTE,09320,201
MADRIGALEJO DEL MONTE,09330,201
MADRIGUERAS,02230,201
MAGAZ DE CEPEDA,24396,201
MAHAMUD,09228,201
MAHORA,02240,201
MAIÀ DE MONTCAL,17851,201
MALPARTIDA DE CÁCERES,10910,201
MAMBRILLA DE CASTREJÓN,09317,201
MAMBRILLAS DE LARA,09640,201
MAMOLAR,09612,201
MANCILES,09133,201
MANJARRÉS,26315,201
MANSILLA DE LA SIERRA,26329,201
MANSILLA DE LAS MULAS,24210,201
MANSILLA MAYOR,24217,201
MANZANARES DE RIOJA,26258,201
MARAZOLEJA,40132,201
MARAZUELA,40133,201
MARAÑA,24996,201
MARGALEF,43371,201
MARTÍN MIGUEL,40130,201
MARTÍN MUÑOZ DE LA DEHESA,40466,201
MARTÍN MUÑOZ DE LAS POSADAS,40446,201
MARUGÁN,40142,201
MARÇÀ,43730,201
MARÍA,04838,201
MAS DE BARBERANS,43514,201
MASARAC,17762,201
MASDENVERGE,43878,201
MASEGOSO,02314,201
MASLLORENÇ,43718,201
MASPUJOLS,43382,201
MASSANES,17452,201
MATA DE CUÉLLAR,40214,201
MATABUENA,40163,201
MATADEÓN DE LOS OTEROS,24291,201
MATALLANA DE TORÍO,24648,201
MATANZA,24207,201
MATUTE,26321,201
MAZUELA,09228,201
MAÇANET DE CABRENYS,17720,201
MAÇANET DE LA SELVA,17412,201
MECERREYES,09346,201
MEDINA DE POMAR,09500,201
MEDRANO,26374,201
MELGAR DE FERNAMENTAL,09100,201
MELQUE DE CERCOS,40444,201
MEMBIBRE DE LA HOZ,40234,201
MERANGES,17539,201
MERINDAD DE CUESTA-URRIA,09212,201
MERINDAD DE MONTIJA,09514,201
MERINDAD DE RÍO UBIERNA,09140,201
MERINDAD DE SOTOSCUEVA,09557,201
MERINDAD DE VALDEPORRES,09557,201
MERINDAD DE VALDIVIELSO,09559,201
MIERES,17830,201
MIGUELÁÑEZ,40441,201
MILAGROS,09460,201
MINAYA,02620,201
MIRANDA DE EBRO,09200,201
MIRAVECHE,09250,201
MIRAVET,43747,201
MODÚBAR DE LA EMPAREDADA,09620,201
MOJÁCAR,04638,201
MOLINASECA,24398,201
MOLINICOS,02440,201
MOLLET DE PERALADA,17752,201
MOLLÓ,17868,201
MONASTERIO DE LA SIERRA,09613,201
MONASTERIO DE RODILLA,09292,201
MONCALVILLO,09691,201
MONELLS I SANT SADURNÍ DE L'HEURA CRUÏLLES,17116,201
MONT-RAL,43364,201
MONT-RAS,17253,201
MONT-ROIG DEL CAMP,43300,201
MONTAGUT I OIX,17855,201
MONTALVOS,02638,201
MONTBLANC,43400,201
MONTBRIÓ DEL CAMP,43340,201
MONTEALEGRE DEL CASTILLO,02650,201
MONTEJO DE ARÉVALO,40468,201
MONTEJO DE LA VEGA DE LA SERREZUELA,40542,201
MONTERRUBIO,40142,201
MONTERRUBIO DE LA DEMANDA,09615,201
MONTFERRI,43812,201
MONTORIO,09125,201
MORADILLO DE ROA,09462,201
MORAL DE HORNUEZ,40542,201
MOTILLEJA,02220,201
MOZONCILLO,40250,201
MUNERA,02612,201
MUNILLA,26586,201
MURIAS DE PAREDES,24130,201
MURILLO DE RÍO LEZA,26143,201
MURO DE AGUAS,26587,201
MURO EN CAMEROS,26134,201
MUÑOPEDRO,40145,201
MUÑOVEROS,40183,201
MÓRA D'EBRE,43740,201
MÓRA LA NOVA,43770,201
NACIMIENTO,04540,201
NALDA,26121,201
NAVA DE LA ASUNCIÓN,40450,201
NAVA DE ROA,09318,201
NAVAFRÍA,40161,201
NAVAJÚN,26533,201
NAVALILLA,40331,201
NAVALMANZANO,40280,201
NAVARES DE AYUSO,40531,201
NAVARES DE ENMEDIO,40532,201
NAVARES DE LAS CUEVAS,40532,201
NAVARRETE,26370,201
NAVAS DE BUREBA,09249,201
NAVAS DE JORQUERA,02246,201
NAVAS DE ORO,40470,201
NAVAS DE RIOFRÍO,40420,201
NAVAS DE SAN ANTONIO,40408,201
NAVATA,17744,201
NEBREDA,09348,201
NEILA,09679,201
NERPIO,02530,201
NESTARES,26110,201
NIEVA,40447,201
NIEVA DE CAMEROS,26124,201
NOCEDA DEL BIERZO,24319,201
NULLES,43887,201
NÁJERA,26200,201
NÍJAR,04100,201
OCHÁNDURI,26213,201
OCÓN,26144,201
OENCIA,24566,201
OGASSA,17861,201
OHANES,04459,201
OJACASTRO,26270,201
OLLAURI,26220,201
OLMEDILLO DE ROA,09311,201
OLMILLOS DE MUÑÓ,09228,201
OLOMBRADA,40220,201
OLOT,17800,201
OLULA DE CASTRO,04212,201
OLULA DEL RÍO,04860,201
ONTUR,02652,201
ONZONILLA,24192,201
OQUILLAS,09350,201
ORBANEJA RIOPICO,09192,201
ORDIS,17772,201
OREJANA,40176,201
ORIA,04640,201
ORTIGOSA DE CAMEROS,26124,201
ORTIGOSA DE PESTAÑO,40495,201
ORTIGOSA DEL MONTE,40421,201
OSEJA DE SAJAMBRE,24916,201
OSOR,17161,201
OSSA DE MONTIEL,02611,201
OTERO DE HERREROS,40422,201
OÑA,09211,201
PADILLA DE ABAJO,09109,201
PADILLA DE ARRIBA,09108,201
PADRONES DE BUREBA,09593,201
PADULES,04458,201
PAJAREJOS,40567,201
PAJARES DE LOS OTEROS,24208,201
PALACIOS DE LA SIERRA,09680,201
PALACIOS DE LA VALDUERNA,24764,201
PALACIOS DE RIOPISUERGA,09107,201
PALACIOS DEL SIL,24480,201
PALAFRUGELL,17124,201
PALAMÓS,17230,201
PALAU DE SANTA EULÀLIA,17476,201
PALAU-SATOR,17256,201
PALAU-SAVERDERA,17495,201
PALAZUELOS DE ERESMA,40193,201
PALAZUELOS DE LA SIERRA,09649,201
PALAZUELOS DE MUÑÓ,09226,201
PALOL DE REVARDIT,17843,201
PALS,17256,201
PAMPLIEGA,09220,201
PANCORBO,09280,201
PARDILLA,09462,201
PARDINES,17534,201
PARLAVÀ,17133,201
PARTALOA,04810,201
PARTIDO DE LA SIERRA EN TOBALINA,09211,201
PASSANANT I BELLTALL,43413,201
PATERNA DEL MADERA,02136,201
PATERNA DEL RÍO,04479,201
PAU,17494,201
PAZUENGOS,26261,201
PAÜLS,43593,201
PECHINA,04250,201
PEDRAZA,40172,201
PEDRET I MARZÀ,17493,201
PEDROSA DE DUERO,09314,201
PEDROSA DE RÍO ÚRBEL,09131,201
PEDROSA DEL PRÍNCIPE,09119,201
PEDROSA DEL PÁRAMO,09133,201
PEDROSO,26321,201
PELAYOS DEL ARROYO,40170,201
PERAFORT,43152,201
PERAL DE ARLANZA,09342,201
PERALADA,17491,201
PERANZANES,24429,201
PEROSILLO,40354,201
PEÑARANDA DE DUERO,09410,201
PEÑAS DE SAN PEDRO,02120,201
PEÑASCOSA,02013,201
PINAREJOS,40296,201
PINARNEGRILLO,40294,201
PINEDA DE LA SIERRA,09199,201
PINEDA TRASMONTE,09349,201
PINILLA DE LOS BARRUECOS,09612,201
PINILLA DE LOS MOROS,09613,201
PINILLA TRASMONTE,09354,201
PINILLOS,26111,201
PIRA,43423,201
PIÉRNIGAS,09246,201
PLANOLES,17535,201
POBLADURA DE PELAYO GARCÍA,24249,201
POBOLEDA,43376,201
PONFERRADA,24003,201
PONT DE MOLINS,17706,201
PONTILS,43421,201
PONTÓS,17773,201
PORQUERES,17834,201
PORRERA,43739,201
PORTBOU,17497,201
POSADA DE VALDEÓN,24914,201
POVEDILLA,02311,201
POZA DE LA SAL,09246,201
POZO CAÑADA,02099,201
POZO DE GUADALAJARA,19161,201
POZO-LORENTE,02154,201
POZOHONDO,02129,201
POZUELO,02327,201
POZUELO DEL PÁRAMO,24792,201
PRADALES,40540,201
PRADEJÓN,26510,201
PRADELL DE LA TEIXETA,43774,201
PRADES,43364,201
PRADILLO,26122,201
PRADO DE LA GUZPEÑA,24893,201
PRADOLUENGO,09260,201
PRAT DE COMTE,43595,201
PRATDIP,43320,201
PRESENCIO,09228,201
PRIARANZA DEL BIERZO,24445,201
PRIORO,24885,201
PRÁDANOS DE BUREBA,09248,201
PRÁDENA,40165,201
PRÉJANO,26589,201
PUEBLA DE LILLO,24855,201
PUEBLA DE PEDRAZA,40184,201
PUENTE DE DOMINGO FLÓREZ,24380,201
PUENTEDURA,09347,201
PUIGCERDÀ,17520,201
PUIGPELAT,43812,201
PULPÍ,04640,201
PURCHENA,04870,201
PÁRAMO DEL SIL,24469,201
PÉTROLA,02692,201
QUART,17241,201
QUEL,26570,201
QUEMADA,09454,201
QUERALBS,17534,201
QUEROL,43715,201
QUINTANA DEL CASTILLO,24285,201
QUINTANA DEL MARCO,24762,201
QUINTANA DEL PIDIO,09370,201
QUINTANA Y CONGOSTO,24733,201
QUINTANABUREBA,09246,201
QUINTANAORTUÑO,09140,201
QUINTANAPALLA,09290,201
QUINTANAR DE LA SIERRA,09670,201
QUINTANAVIDES,09292,201
QUINTANAÉLEZ,09244,201
QUINTANILLA DE LA MATA,09349,201
QUINTANILLA DEL AGUA Y TORDUELES,09347,201
QUINTANILLA DEL COCO,09348,201
QUINTANILLA SAN GARCÍA,09271,201
QUINTANILLA VIVAR,09140,201
RABANERA,26133,201
RABANERA DEL PINAR,09660,201
RABÉ DE LAS CALZADAS,09130,201
RABÓS,17754,201
RAPARIEGOS,40466,201
RASQUERA,43513,201
REAL SITIO DE SAN ILDEFONSO,40100,201
REBOLLO,40184,201
REDECILLA DEL CAMINO,09259,201
REDECILLA DEL CAMPO,09259,201
REGENCÓS,17214,201
REGUERAS DE ARRIBA,24763,201
REGUMIEL DE LA SIERRA,09693,201
REINOSO,09248,201
REMONDO,40216,201
RENAU,43886,201
RETUERTA,09347,201
REUS,43201,201
REVILLA DEL CAMPO,09194,201
REVILLARRUZ,09620,201
REYERO,24856,201
REZMONDO,09108,201
RIAGUAS DE SAN BARTOLOMÉ,40529,201
RIAZA,40500,201
RIAÑO,24900,201
RIBA-ROJA D'EBRE,43790,201
RIBAFRECHA,26130,201
RIBES DE FRESER,17534,201
RIBOTA,40513,201
RIEGO DE LA VEGA,24765,201
RIELLO,24126,201
RIELLS I VIABREA,17404,201
RINCÓN DE SOTO,26550,201
RIOCAVADO DE LA SIERRA,09615,201
RIOFRÍO DE RIAZA,40515,201
RIOJA,04260,201
RIOSECO DE TAPIA,24274,201
RIPOLL,17500,201
RIUDARENES,17421,201
RIUDAURA,17179,201
RIUDECANYES,43771,201
RIUDECOLS,43390,201
RIUDELLOTS DE LA SELVA,17457,201
RIUDOMS,43330,201
RIUMORS,17469,201
RIÓPAR,02450,201
ROA,09300,201
ROBLEDO,02331,201
ROBRES DEL CASTILLO,26131,201
ROCAFORT DE QUERALT,43426,201
RODA DE BERÀ,43883,201
RODA DE ERESMA,40290,201
RODEZNO,26214,201
RODONYÀ,43812,201
ROJAS,09246,201
ROPERUELOS DEL PÁRAMO,24790,201
ROQUETAS DE MAR,04720,201
ROQUETES,43520,201
ROSES,17480,201
ROYUELA DE RÍO FRANCO,09344,201
RUBENA,09199,201
RUBLACEDO DE ABAJO,09592,201
RUCANDIO,09593,201
RUPIÀ,17131,201
RÁBANOS,09199,201
RÁGOL,04440,201
SABERO,24810,201
SACRAMENIA,40237,201
SAHAGÚN,24320,201
SAJAZARRA,26212,201
SALAS DE BUREBA,09593,201
SALAS DE LOS INFANTES,09600,201
SALES DE LLIERCA,17853,201
SALINILLAS DE BUREBA,09247,201
SALOBRE,02316,201
SALOMÓ,43885,201
SALOU,43840,201
SALT,17190,201
SAMBOAL,40442,201
SAN ADRIÁN DE JUARROS,09198,201
SAN ADRIÁN DEL VALLE,24797,201
SAN ANDRÉS DEL RABANEDO,24009,201
SAN ASENSIO,26340,201
SAN CRISTÓBAL DE CUÉLLAR,40212,201
SAN CRISTÓBAL DE LA POLANTERA,24359,201
SAN CRISTÓBAL DE LA VEGA,40465,201
SAN EMILIANO,24143,201
SAN ESTEBAN DE NOGALES,24760,201
SAN JUAN DEL MONTE,09490,201
SAN JUSTO DE LA VEGA,24359,201
SAN MARTÍN DE RUBIALES,09317,201
SAN MARTÍN Y MUDRIÁN,40295,201
SAN MIGUEL DE BERNUY,40332,201
SAN MILLÁN DE LA COGOLLA,26326,201
SAN MILLÁN DE LARA,09640,201
SAN MILLÁN DE LOS CABALLEROS,24237,201
SAN MILLÁN DE YÉCORA,26216,201
SAN PEDRO,02326,201
SAN PEDRO BERCIANOS,24252,201
SAN PEDRO DE GAÍLLOS,40389,201
SAN ROMÁN DE CAMEROS,26133,201
SAN TORCUATO,26291,201
SAN VICENTE DE LA SONSIERRA,26338,201
SAN VICENTE DEL VALLE,09268,201
SANCEDO,24439,201
SANCHONUÑO,40297,201
SANGARCÍA,40134,201
SANT ANDREU SALOU,17454,201
SANT ANIOL DE FINESTRES,17154,201
SANT CARLES DE LA RÀPITA,43540,201
SANT CLIMENT SESCEBES,17751,201
SANT FELIU DE BUIXALLEU,17451,201
SANT FELIU DE GUÍXOLS,17220,201
SANT FELIU DE PALLEROLS,17174,201
SANT FERRIOL,17830,201
SANT GREGORI,17150,201
SANT HILARI SACALM,17403,201
SANT JAUME D'ENVEJA,43877,201
SANT JAUME DE LLIERCA,17854,201
SANT JAUME DELS DOMENYS,43713,201
SANT JOAN DE LES ABADESSES,17860,201
SANT JOAN DE MOLLET,17463,201
SANT JOAN LES FONTS,17857,201
SANT JORDI DESVALLS,17464,201
SANT JULIÀ DE RAMIS,17481,201
SANT JULIÀ DEL LLOR I BONMATÍ,17164,201
SANT LLORENÇ DE LA MUGA,17732,201
SANT MARTÍ DE LLÉMENA,17152,201
SANT MARTÍ VELL,17462,201
SANT MIQUEL DE CAMPMAJOR,17831,201
SANT MIQUEL DE FLUVIÀ,17475,201
SANT MORI,17467,201
SANT PAU DE SEGÚRIES,17864,201
SANT PERE PESCADOR,17470,201
SANTA BÀRBARA,43570,201
SANTA CECILIA,09341,201
SANTA COLOMA,26315,201
SANTA COLOMA DE FARNERS,17430,201
SANTA COLOMA DE QUERALT,43420,201
SANTA COLOMBA DE CURUEÑO,24150,201
SANTA COLOMBA DE SOMOZA,24720,201
SANTA CRISTINA D'ARO,17240,201
SANTA CRISTINA DE VALMADRIGAL,24290,201
SANTA CRUZ DE LA SALCEDA,09471,201
SANTA CRUZ DE MARCHENA,04568,201
SANTA CRUZ DEL VALLE URBIÓN,09268,201
SANTA ELENA DE JAMUZ,24762,201
SANTA ENGRACIA DEL JUBERA,26131,201
SANTA EULALIA BAJERA,26585,201
SANTA FE DE MONDÚJAR,04420,201
SANTA GADEA DEL CID,09219,201
SANTA INÉS,09390,201
SANTA LLOGAIA D'ÀLGUEMA,17771,201
SANTA MARINA DEL REY,24393,201
SANTA MARTA DEL CERRO,40310,201
SANTA MARÍA DE LA ISLA,24795,201
SANTA MARÍA DE ORDÁS,24124,201
SANTA MARÍA DEL CAMPO,09342,201
SANTA MARÍA DEL INVIERNO,09292,201
SANTA MARÍA DEL MERCADILLO,09353,201
SANTA MARÍA DEL MONTE DE CEA,24343,201
SANTA MARÍA DEL PÁRAMO,24240,201
SANTA MARÍA LA REAL DE NIEVA,40122,201
SANTA MARÍA RIVARREDONDA,09219,201
SANTA OLALLA DE BUREBA,09292,201
SANTA OLIVA,43710,201
SANTA PAU,17811,201
SANTAS MARTAS,24330,201
SANTIAGO MILLAS,24717,201
SANTIBÁÑEZ DE ESGUEVA,09350,201
SANTIBÁÑEZ DEL VAL,09617,201
SANTIUSTE DE PEDRAZA,40141,201
SANTIUSTE DE SAN JUAN BAUTISTA,40460,201
SANTO DOMINGO DE LA CALZADA,26250,201
SANTO DOMINGO DE PIRÓN,40180,201
SANTO DOMINGO DE SILOS,09610,201
SANTO TOMÉ DEL PUERTO,40590,201
SANTOVENIA DE LA VALDONCINA,24009,201
SANTURDE DE RIOJA,26260,201
SANTURDEJO,26261,201
SARGENTES DE LA LORA,09143,201
SARIEGOS,24121,201
SARRACÍN,09620,201
SARRAL,43424,201
SARRIÀ DE TER,17840,201
SASAMÓN,09109,201
SAUQUILLO DE CABEZAS,40351,201
SAVALLÀ DEL COMTAT,43427,201
SEBÚLCOR,40340,201
SENA DE LUNA,24145,201
SENAN,43449,201
SENÉS,04213,201
SEPÚLVEDA,40300,201
SEQUERA DE FRESNO,40517,201
SERINYÀ,17852,201
SERRA DE DARÓ,17133,201
SERÓN,04890,201
SETCASES,17869,201
SIERRO,04878,201
SILS,17410,201
SIURANA,17469,201
SOCOVOS,02435,201
SOJUELA,26376,201
SOLARANA,09348,201
SOLIVELLA,43412,201
SOMONTÍN,04877,201
SORBAS,04149,201
SORDILLOS,09128,201
SORZANO,26191,201
SOTILLO,40311,201
SOTILLO DE LA RIBERA,09440,201
SOTO DE LA VEGA,24763,201
SOTO EN CAMEROS,26132,201
SOTO Y AMÍO,24120,201
SOTOSALBOS,40170,201
SOTRAGERO,09004,201
SOTRESGUDO,09135,201
SOTÉS,26371,201
SUFLÍ,04878,201
SUSINOS DEL PÁRAMO,09133,201
SUSQUEDA,17166,201
TABANERA LA LUENGA,40291,201
TABERNAS,04200,201
TABERNO,04661,201
TAHAL,04274,201
TAMARÓN,09227,201
TARAZONA DE LA MANCHA,02100,201
TARDAJOS,09130,201
TEJADA,09616,201
TERQUE,04569,201
TERRADES,17731,201
TERRADILLOS DE ESGUEVA,09442,201
TERROBA,26132,201
TINIEBLAS DE LA SIERRA,09640,201
TIRGO,26210,201
TIVENYS,43511,201
TIVISSA,43320,201
TOBAR,09133,201
TOBARRA,02500,201
TOBÍA,26321,201
TOLOCIRIO,40467,201
TORAL DE LOS GUZMANES,24237,201
TORAL DE LOS VADOS,24441,201
TORDÓMAR,09341,201
TORENO,24438,201
TORMANTOS,26213,201
TORRE DEL BIERZO,24310,201
TORRE EN CAMEROS,26134,201
TORRE VAL DE SAN PEDRO,40171,201
TORREADRADA,40313,201
TORRECABALLEROS,40160,201
TORRECILLA DEL MONTE,09390,201
TORRECILLA DEL PINAR,40359,201
TORRECILLA EN CAMEROS,26100,201
TORRECILLA SOBRE ALESANCO,26224,201
TORREDEMBARRA,43830,201
TORREGALINDO,09493,201
TORREIGLESIAS,40192,201
TORRELARA,09645,201
TORREMONTALBO,26359,201
TORRENT,17123,201
TORREPADRE,09342,201
TORRESANDINO,09310,201
TORREVIEJA,03181,112
TORROELLA DE FLUVIÀ,17474,201
TORROELLA DE MONTGRÍ,17130,201
TORROJA DEL PRIORAT,43737,201
TORTELLÀ,17853,201
TORTOSA,43500,201
TOSANTOS,09258,201
TOSES,17536,201
TOSSA DE MAR,17320,201
TRABADELO,24522,201
TRESCASAS,40194,201
TRESPADERNE,09213,201
TREVIANA,26215,201
TRICIO,26312,201
TRUCHAS,24738,201
TUBILLA DEL AGUA,09143,201
TUBILLA DEL LAGO,09453,201
TUDELILLA,26512,201
TURCIA,24284,201
TURRE,04277,201
TURRILLAS,04211,201
TURÉGANO,40181,201
TÍJOLA,04275,201
TÓRTOLES DE ESGUEVA,09310,201
ULEILA DEL CAMPO,04274,201
ULLASTRET,17114,201
ULLDECONA,43550,201
ULLDEMOLINS,43363,201
ULLÀ,17140,201
ULTRAMORT,17133,201
URDIALES DEL PÁRAMO,24248,201
URRÁCAL,04879,201
URUEÑAS,40317,201
URUÑUELA,26313,201
URÚS,17538,201
VADOCONDES,09491,201
VAL DE SAN LORENZO,24717,201
VALDEANDE,09453,201
VALDEFRESNO,24156,201
VALDEFUENTES DEL PÁRAMO,24253,201
VALDEGANGA,02150,201
VALDELUGUEROS,24837,201
VALDEMADERA,26532,201
VALDEMORA,24206,201
VALDEPIÉLAGO,24846,201
VALDEPOLO,24218,201
VALDEPRADOS,40423,201
VALDERAS,24220,201
VALDERREY,24394,201
VALDERRUEDA,24880,201
VALDESAMARIO,24127,201
VALDEVACAS DE MONTEJO,40185,201
VALDEVACAS Y GUIJAR,40185,201
VALDEVIMBRE,24230,201
VALDEZATE,09318,201
VALDORROS,09320,201
VALGAÑÓN,26288,201
VALL-LLOBREGA,17253,201
VALLARTA DE BUREBA,09245,201
VALLCLARA,43439,201
VALLE DE LAS NAVAS,09191,201
VALLE DE LOSA,09510,201
VALLE DE MANZANEDO,09558,201
VALLE DE MENA,09545,201
VALLE DE OCA,09258,201
VALLE DE SANTIBÁÑEZ,09131,201
VALLE DE SEDANO,09142,201
VALLE DE TABLADILLO,40331,201
VALLE DE TOBALINA,09210,201
VALLE DE VALDEBEZANA,09571,201
VALLE DE VALDELAGUNA,09614,201
VALLE DE VALDELUCIO,09127,201
VALLE DE ZAMANZAS,09146,201
VALLECILLO,24324,201
VALLELADO,40213,201
VALLERUELA DE PEDRAZA,40174,201
VALLERUELA DE SEPÚLVEDA,40176,201
VALLES DE PALENZUELA,09338,201
VALLFOGONA DE RIPOLLÈS,17862,201
VALLFOGONA DE RIUCORB,43427,201
VALLMOLL,43144,201
VALLS,43491,201
VALLUÉRCANES,09219,201
VALMALA,09268,201
VALSECA,40390,201
VALTIENDAS,40238,201
VALVERDE DE LA VIRGEN,24198,201
VALVERDE DEL MAJANO,40140,201
VALVERDE-ENRIQUE,24292,201
VANDELLÒS I L'HOSPITALET DE L'INFANT,43890,201
VEGA DE ESPINAREDA,24430,201
VEGA DE INFANZONES,24346,201
VEGA DE VALCARCE,24520,201
VEGACERVERA,24836,201
VEGANZONES,40395,201
VEGAQUEMADA,24152,201
VEGAS DE MATUTE,40423,201
VEGAS DEL CONDADO,24150,201
VELEFIQUE,04212,201
VENTALLÓ,17473,201
VENTOSA,26371,201
VENTOSILLA Y TEJADILLA,40165,201
VENTROSA,26329,201
VERA,04620,201
VERGES,17142,201
VESPELLA DE GAIÀ,43763,201
VIANOS,02315,201
VIATOR,04240,201
VIDRERES,17411,201
VIDRÀ,17515,201
VIGUERA,26121,201
VILA-RODONA,43814,201
VILA-SACRA,17485,201
VILA-SECA,43206,201
VILABELLA,43886,201
VILABERTRAN,17760,201
VILABLAREIX,17180,201
VILADAMAT,17137,201
VILADASENS,17464,201
VILADEMULS,17468,201
VILADRAU,17406,201
VILAFANT,17740,201
VILAJUÏGA,17493,201
VILALBA DELS ARCS,43782,201
VILALLONGA DE TER,17869,201
VILALLONGA DEL CAMP,43141,201
VILAMACOLUM,17474,201
VILAMALLA,17469,201
VILAMANISCLE,17227,201
VILANANT,17741,201
VILANOVA D'ESCORNALBOU,43311,201
VILANOVA DE PRADES,43439,201
VILAPLANA,43380,201
VILAVERD,43490,201
VILAÜR,17483,201
VILEÑA,09249,201
VILLA DE VES,02213,201
VILLABLINO,24100,201
VILLABRAZ,24206,201
VILLACASTÍN,40150,201
VILLADANGOS DEL PÁRAMO,24392,201
VILLADEMOR DE LA VEGA,24237,201
VILLADIEGO,09120,201
VILLAESCUSA DE ROA,09314,201
VILLAESCUSA LA SOMBRÍA,09292,201
VILLAESPASA,09640,201
VILLAFRANCA DEL BIERZO,24500,201
VILLAFRANCA MONTES DE OCA,09257,201
VILLAFRUELA,09344,201
VILLAGALIJO,09268,201
VILLAGATÓN,24360,201
VILLAGONZALO PEDERNALES,09195,201
VILLAHOZ,09343,201
VILLALBA DE DUERO,09443,201
VILLALBA DE RIOJA,26292,201
VILLALBILLA DE GUMIEL,09453,201
VILLALDEMIRO,09227,201
VILLALGORDO DEL JÚCAR,02236,201
VILLALMANZO,09390,201
VILLALOBAR DE RIOJA,26256,201
VILLAMALEA,02270,201
VILLAMANDOS,24238,201
VILLAMANÍN,24680,201
VILLAMARTÍN DE DON SANCHO,24344,201
VILLAMAYOR DE LOS MONTES,09339,201
VILLAMAYOR DE TREVIÑO,09128,201
VILLAMAÑÁN,24233,201
VILLAMBISTIA,09258,201
VILLAMEDIANA DE IREGUA,26006,201
VILLAMEJIL,24711,201
VILLAMIEL DE LA SIERRA,09649,201
VILLAMOL,24172,201
VILLAMONTÁN DE LA VALDUERNA,24730,201
VILLAMORATIEL DE LAS MATAS,24339,201
VILLANGÓMEZ,09339,201
VILLANUEVA DE ARGAÑO,09652,201
VILLANUEVA DE CAMEROS,26123,201
VILLANUEVA DE CARAZO,09611,201
VILLANUEVA DE GUMIEL,09450,201
VILLANUEVA DE LAS MANZANAS,24225,201
VILLANUEVA DE TEBA,09219,201
VILLAOBISPO DE OTERO,24711,201
VILLAORNATE Y CASTRO,24222,201
VILLAPALACIOS,02350,201
VILLAQUEJIDA,24235,201
